loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,fico_range_low,fico_range_high,earliest_cr_line
35000.0,35000.0, 36 months,11.67,1157.0,B,B4,8 years,MORTGAGE,70000.0,Verified,credit_card,NJ,16.78,0.0,0.0,7.0,1.0,31239.0,49.0,9.0,Individual,1.0,0.0,670.0,674.0,Jan-2002
7200.0,7200.0, 36 months,6.03,219.14,A,A1,2 years,RENT,55000.0,Not Verified,credit_card,CA,16.11,0.0,1.0,7.0,0.0,7665.0,26.8,25.0,Individual,0.0,0.0,805.0,809.0,Sep-1997
12000.0,12000.0, 36 months,12.99,404.27,C,C2,10+ years,RENT,52000.0,Not Verified,credit_card,CA,25.76,0.0,2.0,16.0,0.0,17648.0,41.8,36.0,Individual,3.0,0.0,665.0,669.0,Jul-2003
7000.0,7000.0, 36 months,15.61,244.76,D,D1,8 years,MORTGAGE,45000.0,Not Verified,debt_consolidation,VA,12.83,0.0,3.0,15.0,1.0,7082.0,60.0,26.0,Individual,1.0,0.0,675.0,679.0,Jan-1999
14000.0,14000.0, 36 months,10.99,458.28,B,B3,5 years,MORTGAGE,35000.0,Not Verified,debt_consolidation,FL,12.49,0.0,0.0,6.0,0.0,12047.0,79.3,10.0,Individual,3.0,0.0,715.0,719.0,Jun-1994
14300.0,14300.0, 36 months,9.49,458.01,B,B2,10+ years,RENT,75000.0,Source Verified,debt_consolidation,VA,15.46,0.0,1.0,10.0,0.0,14058.0,52.3,24.0,Individual,2.0,0.0,690.0,694.0,Feb-2004
11000.0,11000.0, 36 months,13.98,375.85,C,C3,10+ years,MORTGAGE,78000.0,Not Verified,other,WI,10.22,0.0,0.0,16.0,0.0,27999.0,61.8,26.0,Individual,6.0,0.0,675.0,679.0,Mar-2001
4700.0,4700.0, 36 months,20.99,177.05,E,E4,10+ years,RENT,22000.0,Not Verified,debt_consolidation,FL,29.02,0.0,1.0,9.0,0.0,6855.0,58.1,16.0,Individual,0.0,0.0,680.0,684.0,Dec-2007
20000.0,20000.0, 36 months,12.99,673.79,C,C1,10+ years,MORTGAGE,61000.0,Source Verified,debt_consolidation,VA,21.01,0.0,0.0,8.0,0.0,8678.0,68.9,25.0,Individual,4.0,0.0,680.0,684.0,Feb-1999
5000.0,5000.0, 36 months,12.49,167.25,B,B5,2 years,RENT,55000.0,Not Verified,credit_card,PA,14.39,1.0,0.0,14.0,0.0,25563.0,66.9,28.0,Individual,0.0,0.0,660.0,664.0,Aug-2004
9400.0,9400.0, 36 months,19.52,347.05,E,E2,10+ years,MORTGAGE,38685.0,Source Verified,small_business,CA,26.93,1.0,1.0,6.0,0.0,8275.0,102.2,22.0,Individual,4.0,0.0,685.0,689.0,Nov-2003
12000.0,12000.0, 36 months,11.99,398.52,B,B5,10+ years,MORTGAGE,55000.0,Source Verified,credit_card,WA,15.99,1.0,0.0,8.0,0.0,14131.0,75.6,12.0,Individual,1.0,0.0,680.0,684.0,Dec-2002
4200.0,4200.0, 36 months,12.49,140.49,B,B5,10+ years,MORTGAGE,64000.0,Not Verified,other,NY,23.44,0.0,0.0,18.0,0.0,13374.0,77.3,49.0,Individual,3.0,0.0,680.0,684.0,Nov-1999
24000.0,24000.0, 36 months,7.69,748.65,A,A4,10+ years,MORTGAGE,80000.0,Source Verified,credit_card,NC,19.64,0.0,0.0,16.0,0.0,26950.0,59.0,32.0,Individual,6.0,0.0,705.0,709.0,Aug-1999
7000.0,7000.0, 36 months,6.49,214.52,A,A2,10+ years,MORTGAGE,110000.0,Source Verified,debt_consolidation,CA,6.47,0.0,0.0,18.0,0.0,3170.0,7.4,43.0,Individual,7.0,0.0,705.0,709.0,Feb-1999
11200.0,11200.0, 36 months,9.17,357.05,B,B1,2 years,RENT,30000.0,Source Verified,debt_consolidation,FL,20.96,0.0,0.0,5.0,0.0,7779.0,68.2,11.0,Individual,0.0,0.0,685.0,689.0,Apr-2010
16000.0,16000.0, 60 months,13.35,366.93,C,C2,1 year,RENT,50000.0,Not Verified,credit_card,MA,6.41,0.0,0.0,20.0,0.0,7438.0,57.7,24.0,Individual,0.0,0.0,690.0,694.0,Jul-2007
15500.0,15500.0, 60 months,15.61,373.73,D,D1,< 1 year,MORTGAGE,68000.0,Source Verified,debt_consolidation,KY,22.94,0.0,0.0,9.0,0.0,53856.0,94.3,28.0,Individual,6.0,0.0,725.0,729.0,Nov-1998
19250.0,19250.0, 60 months,19.24,501.91,E,E2,< 1 year,RENT,46000.0,Source Verified,debt_consolidation,NJ,20.52,0.0,1.0,9.0,0.0,15539.0,61.2,30.0,Individual,0.0,0.0,685.0,689.0,Feb-2003
20000.0,20000.0, 60 months,15.61,482.23,D,D1,3 years,MORTGAGE,120000.0,Source Verified,debt_consolidation,CA,11.58,8.0,0.0,5.0,0.0,5159.0,90.5,28.0,Individual,3.0,0.0,675.0,679.0,Nov-1998
20000.0,20000.0, 36 months,7.69,623.88,A,A4,10+ years,MORTGAGE,110000.0,Not Verified,debt_consolidation,TN,10.52,0.0,3.0,6.0,0.0,19019.0,54.7,16.0,Individual,5.0,0.0,735.0,739.0,Feb-2001
5000.0,5000.0, 36 months,10.15,161.69,B,B2,,OWN,21120.0,Verified,credit_card,TX,6.08,0.0,0.0,7.0,1.0,3187.0,62.5,31.0,Individual,2.0,1.0,670.0,674.0,Aug-1982
11975.0,11975.0, 60 months,20.99,323.9,E,E4,10+ years,MORTGAGE,60000.0,Source Verified,debt_consolidation,CA,13.36,0.0,1.0,9.0,1.0,5513.0,58.0,38.0,Individual,6.0,1.0,660.0,664.0,Dec-1999
10575.0,10575.0, 36 months,9.17,337.12,B,B1,10+ years,MORTGAGE,75000.0,Verified,debt_consolidation,MD,20.48,0.0,0.0,8.0,0.0,23046.0,98.5,19.0,Individual,5.0,0.0,730.0,734.0,Oct-2000
4200.0,4200.0, 36 months,14.99,145.58,C,C5,1 year,RENT,65000.0,Verified,debt_consolidation,MO,21.72,0.0,0.0,23.0,0.0,1382.0,12.2,44.0,Individual,0.0,0.0,710.0,714.0,Sep-2002
17000.0,17000.0, 36 months,14.31,583.59,C,C4,4 years,MORTGAGE,71000.0,Not Verified,debt_consolidation,UT,17.94,1.0,0.0,10.0,0.0,30245.0,93.3,27.0,Individual,2.0,0.0,675.0,679.0,May-2000
16000.0,16000.0, 60 months,11.44,351.4,B,B4,4 years,OWN,48000.0,Source Verified,debt_consolidation,IL,26.28,0.0,1.0,15.0,0.0,20856.0,45.3,37.0,Individual,6.0,0.0,735.0,739.0,Dec-1998
15000.0,15000.0, 36 months,14.99,519.91,C,C5,1 year,RENT,35000.0,Not Verified,debt_consolidation,WA,24.0,0.0,3.0,9.0,0.0,13858.0,29.8,9.0,Individual,0.0,0.0,725.0,729.0,Jun-2005
8000.0,8000.0, 36 months,12.49,267.6,B,B5,10+ years,MORTGAGE,112000.0,Source Verified,other,PA,14.93,0.0,0.0,11.0,0.0,36618.0,70.6,21.0,Individual,4.0,0.0,695.0,699.0,May-2003
10000.0,10000.0, 36 months,16.29,353.01,D,D2,,MORTGAGE,33000.0,Verified,debt_consolidation,NY,6.58,1.0,0.0,5.0,0.0,2006.0,12.5,23.0,Individual,5.0,0.0,665.0,669.0,Oct-1994
9100.0,9100.0, 36 months,10.99,297.88,B,B3,2 years,MORTGAGE,50000.0,Not Verified,debt_consolidation,OH,13.37,0.0,0.0,10.0,0.0,5792.0,23.0,12.0,Individual,1.0,0.0,705.0,709.0,Aug-2002
5100.0,5100.0, 36 months,15.59,178.28,D,D1,4 years,RENT,27000.0,Source Verified,debt_consolidation,KY,18.84,0.0,0.0,5.0,0.0,3780.0,38.6,9.0,Individual,0.0,0.0,700.0,704.0,Jan-2011
7000.0,7000.0, 36 months,12.99,235.83,C,C2,1 year,RENT,40000.0,Source Verified,medical,WV,17.19,0.0,1.0,8.0,0.0,6664.0,52.5,17.0,Individual,0.0,0.0,660.0,664.0,Apr-1998
15350.0,15350.0, 60 months,20.2,408.4,E,E3,10+ years,RENT,53500.0,Verified,debt_consolidation,CO,24.07,0.0,1.0,14.0,0.0,17204.0,87.8,25.0,Individual,0.0,0.0,665.0,669.0,Mar-1999
5000.0,5000.0, 36 months,7.69,155.97,A,A4,5 years,MORTGAGE,74000.0,Source Verified,home_improvement,GA,26.92,0.0,1.0,17.0,1.0,20389.0,2.2,39.0,Individual,3.0,1.0,670.0,674.0,Jan-1966
9000.0,9000.0, 36 months,12.49,301.04,B,B5,4 years,OWN,55000.0,Source Verified,debt_consolidation,CA,32.92,0.0,1.0,20.0,0.0,8580.0,47.9,32.0,Individual,0.0,0.0,685.0,689.0,Oct-2002
8500.0,8500.0, 36 months,7.69,265.15,A,A4,9 years,MORTGAGE,37000.0,Not Verified,credit_card,IN,15.86,0.0,0.0,13.0,1.0,8885.0,31.8,26.0,Individual,2.0,1.0,720.0,724.0,Apr-1995
26850.0,26850.0, 36 months,7.49,835.08,A,A4,10+ years,MORTGAGE,93000.0,Source Verified,credit_card,OH,33.55,0.0,1.0,23.0,0.0,46822.0,49.4,61.0,Individual,6.0,0.0,710.0,714.0,May-1999
18275.0,18275.0, 36 months,16.29,645.12,D,D2,4 years,OWN,165000.0,Not Verified,debt_consolidation,LA,20.85,2.0,3.0,20.0,0.0,9381.0,48.0,44.0,Individual,0.0,0.0,660.0,664.0,Aug-1996
5000.0,5000.0, 36 months,11.99,166.05,B,B5,2 years,RENT,95000.0,Not Verified,debt_consolidation,CA,5.19,0.0,1.0,6.0,1.0,3521.0,58.0,10.0,Individual,0.0,1.0,685.0,689.0,May-2000
5500.0,5500.0, 36 months,12.99,185.3,C,C1,5 years,RENT,39521.0,Not Verified,debt_consolidation,WV,18.13,0.0,1.0,9.0,0.0,5279.0,31.2,18.0,Individual,0.0,0.0,665.0,669.0,Oct-2003
21750.0,21750.0, 60 months,16.29,532.28,D,D2,2 years,MORTGAGE,65000.0,Source Verified,debt_consolidation,NY,16.25,0.0,1.0,20.0,0.0,9051.0,13.6,39.0,Individual,4.0,0.0,690.0,694.0,Mar-1991
7000.0,7000.0, 36 months,6.03,213.05,A,A1,< 1 year,OWN,40000.0,Source Verified,debt_consolidation,OK,20.66,0.0,1.0,15.0,0.0,958.0,4.4,22.0,Individual,0.0,0.0,800.0,804.0,Jul-1999
15000.0,15000.0, 36 months,15.59,524.33,D,D1,10+ years,RENT,50000.0,Source Verified,debt_consolidation,CO,38.6,0.0,0.0,17.0,0.0,44117.0,72.8,24.0,Individual,1.0,0.0,695.0,699.0,May-1999
20000.0,20000.0, 36 months,7.69,623.88,A,A4,10+ years,MORTGAGE,110000.0,Source Verified,credit_card,TX,14.81,3.0,0.0,11.0,0.0,21373.0,76.3,32.0,Individual,3.0,0.0,675.0,679.0,Aug-1983
30225.0,30225.0, 36 months,19.52,1115.9,E,E2,3 years,MORTGAGE,98000.0,Verified,credit_card,CA,33.83,0.0,2.0,20.0,1.0,92598.0,63.3,61.0,Individual,4.0,0.0,695.0,699.0,Jun-1991
28000.0,28000.0, 60 months,9.49,587.92,B,B2,10+ years,MORTGAGE,150000.0,Verified,credit_card,CA,34.97,0.0,0.0,19.0,0.0,310929.0,80.8,24.0,Individual,2.0,0.0,720.0,724.0,Nov-1988
5000.0,5000.0, 36 months,13.98,170.84,C,C3,,RENT,22000.0,Source Verified,debt_consolidation,KY,23.24,0.0,1.0,9.0,1.0,4673.0,47.7,22.0,Individual,1.0,1.0,660.0,664.0,Dec-2000
21550.0,21550.0, 60 months,18.54,553.58,E,E1,8 years,RENT,45000.0,Verified,credit_card,NY,37.97,0.0,0.0,10.0,0.0,11455.0,27.9,20.0,Individual,0.0,0.0,750.0,754.0,Nov-2005
9600.0,9600.0, 36 months,6.03,292.19,A,A1,< 1 year,RENT,70000.0,Not Verified,debt_consolidation,FL,29.09,0.0,1.0,9.0,0.0,5978.0,29.9,12.0,Individual,0.0,0.0,730.0,734.0,Sep-2006
23700.0,23700.0, 60 months,19.99,627.78,E,E3,3 years,RENT,62400.0,Source Verified,debt_consolidation,KY,25.22,0.0,1.0,11.0,0.0,18830.0,51.9,39.0,Individual,0.0,0.0,695.0,699.0,Oct-2004
12000.0,12000.0, 36 months,14.49,413.0,C,C4,6 years,MORTGAGE,43000.0,Source Verified,debt_consolidation,OK,21.71,0.0,0.0,8.0,0.0,4194.0,52.4,10.0,Individual,1.0,0.0,665.0,669.0,Feb-2006
22400.0,22400.0, 36 months,7.69,698.74,A,A4,3 years,MORTGAGE,70000.0,Source Verified,debt_consolidation,CT,17.54,0.0,1.0,8.0,0.0,20712.0,43.1,18.0,Individual,1.0,0.0,730.0,734.0,Nov-2002
30225.0,30225.0, 36 months,11.44,995.84,B,B4,10+ years,OWN,76000.0,Verified,credit_card,VA,34.06,0.0,0.0,15.0,0.0,36907.0,57.3,36.0,Individual,3.0,0.0,690.0,694.0,Sep-1999
15000.0,15000.0, 36 months,11.67,495.86,B,B4,10+ years,RENT,66000.0,Not Verified,debt_consolidation,PA,23.87,1.0,1.0,23.0,0.0,29930.0,44.0,45.0,Individual,0.0,0.0,665.0,669.0,Nov-1987
3000.0,3000.0, 36 months,14.99,103.99,C,C5,3 years,OWN,63000.0,Not Verified,moving,AK,17.05,0.0,1.0,20.0,0.0,3390.0,51.4,52.0,Individual,2.0,0.0,670.0,674.0,Jul-1999
16000.0,16000.0, 60 months,14.99,380.56,C,C5,10+ years,MORTGAGE,94000.0,Not Verified,debt_consolidation,MI,24.13,0.0,1.0,15.0,0.0,16745.0,77.5,33.0,Individual,3.0,0.0,680.0,684.0,Jul-1998
6000.0,6000.0, 36 months,12.49,200.7,B,B5,10+ years,RENT,39000.0,Not Verified,debt_consolidation,NY,9.54,3.0,0.0,6.0,0.0,3064.0,94.0,15.0,Individual,0.0,0.0,665.0,669.0,Jun-2000
13000.0,13000.0, 60 months,13.98,302.36,C,C3,10+ years,MORTGAGE,75000.0,Source Verified,debt_consolidation,CO,13.18,1.0,0.0,7.0,0.0,45047.0,102.1,20.0,Individual,4.0,0.0,665.0,669.0,Dec-1989
29150.0,29150.0, 60 months,24.08,839.95,F,F2,6 years,MORTGAGE,58500.0,Source Verified,debt_consolidation,MN,15.73,0.0,0.0,9.0,0.0,19115.0,60.3,25.0,Individual,1.0,0.0,725.0,729.0,May-2005
10200.0,10200.0, 36 months,10.15,329.85,B,B2,3 years,RENT,37500.0,Not Verified,debt_consolidation,WA,5.28,0.0,0.0,4.0,0.0,5073.0,74.6,4.0,Individual,0.0,0.0,710.0,714.0,Jun-2003
21600.0,21600.0, 36 months,7.69,673.79,A,A4,9 years,MORTGAGE,73000.0,Source Verified,debt_consolidation,TX,12.83,1.0,1.0,21.0,0.0,29452.0,41.5,37.0,Individual,2.0,0.0,730.0,734.0,Oct-1991
18000.0,18000.0, 36 months,6.49,551.61,A,A2,2 years,RENT,40000.0,Source Verified,debt_consolidation,NC,15.93,0.0,0.0,15.0,0.0,18614.0,67.9,27.0,Individual,0.0,0.0,700.0,704.0,Jan-2004
35000.0,35000.0, 36 months,20.99,1318.45,E,E4,8 years,OWN,120000.0,Verified,debt_consolidation,GA,20.46,1.0,4.0,34.0,0.0,44526.0,40.4,48.0,Individual,0.0,0.0,670.0,674.0,Feb-1996
15000.0,15000.0, 60 months,8.39,306.96,A,A5,10+ years,MORTGAGE,87000.0,Not Verified,credit_card,OR,18.82,0.0,0.0,8.0,0.0,20529.0,32.4,22.0,Individual,2.0,0.0,750.0,754.0,Jun-2005
24000.0,24000.0, 36 months,8.67,759.52,B,B1,,RENT,70000.0,Verified,debt_consolidation,VA,32.78,0.0,0.0,10.0,0.0,30907.0,41.4,29.0,Individual,0.0,0.0,745.0,749.0,Jan-1991
10000.0,10000.0, 36 months,6.49,306.45,A,A2,10+ years,RENT,68000.0,Not Verified,debt_consolidation,MO,13.48,0.0,0.0,11.0,0.0,12084.0,63.3,36.0,Individual,0.0,0.0,685.0,689.0,Aug-2000
4800.0,4800.0, 36 months,9.17,153.02,B,B1,,MORTGAGE,26500.0,Verified,credit_card,FL,19.38,0.0,2.0,7.0,2.0,3522.0,17.4,10.0,Individual,0.0,1.0,665.0,669.0,Jun-1988
5000.0,5000.0, 36 months,14.49,172.09,C,C4,4 years,RENT,38000.0,Verified,debt_consolidation,NC,5.69,0.0,0.0,7.0,0.0,3491.0,23.6,13.0,Individual,0.0,0.0,695.0,699.0,Dec-2007
9600.0,9600.0, 36 months,9.49,307.48,B,B2,2 years,OWN,72000.0,Not Verified,debt_consolidation,TX,16.32,0.0,1.0,18.0,0.0,13617.0,37.1,41.0,Individual,0.0,0.0,680.0,684.0,Sep-2002
18000.0,18000.0, 60 months,11.67,397.41,B,B4,10+ years,MORTGAGE,52000.0,Source Verified,debt_consolidation,IN,12.55,0.0,0.0,6.0,0.0,6039.0,54.9,16.0,Individual,3.0,0.0,695.0,699.0,Mar-1994
35000.0,35000.0, 60 months,18.24,893.35,D,D5,7 years,RENT,120000.0,Verified,credit_card,WA,11.69,0.0,0.0,10.0,0.0,11897.0,92.9,67.0,Individual,4.0,0.0,665.0,669.0,Apr-2001
8000.0,8000.0, 36 months,14.49,275.33,C,C4,10+ years,OWN,130000.0,Verified,debt_consolidation,MD,15.63,2.0,2.0,10.0,0.0,5807.0,88.0,18.0,Individual,1.0,0.0,680.0,684.0,May-1997
24000.0,24000.0, 36 months,6.03,730.46,A,A1,10+ years,MORTGAGE,75000.0,Source Verified,debt_consolidation,TX,18.77,0.0,0.0,9.0,0.0,20177.0,42.5,18.0,Individual,2.0,0.0,775.0,779.0,Jul-1998
21800.0,21800.0, 36 months,17.14,778.75,D,D4,10+ years,RENT,66099.0,Verified,debt_consolidation,CA,28.79,0.0,0.0,14.0,0.0,24971.0,65.2,31.0,Individual,0.0,0.0,680.0,684.0,Apr-1986
4000.0,4000.0, 36 months,10.99,130.94,B,B3,1 year,RENT,32000.0,Source Verified,debt_consolidation,WA,23.33,1.0,0.0,13.0,1.0,5072.0,39.9,34.0,Individual,0.0,0.0,660.0,664.0,Nov-1997
10000.0,10000.0, 36 months,7.12,309.32,A,A3,10+ years,MORTGAGE,80000.0,Not Verified,debt_consolidation,OK,19.55,0.0,0.0,19.0,0.0,28365.0,69.2,38.0,Individual,6.0,0.0,705.0,709.0,Jan-1980
8000.0,8000.0, 36 months,7.12,247.46,A,A3,5 years,MORTGAGE,30000.0,Not Verified,credit_card,OR,13.36,0.0,0.0,5.0,0.0,16861.0,46.6,13.0,Individual,1.0,0.0,735.0,739.0,Jun-1975
21600.0,21600.0, 60 months,15.61,520.81,D,D1,2 years,MORTGAGE,85000.0,Source Verified,home_improvement,TX,12.83,0.0,1.0,14.0,0.0,7040.0,37.2,30.0,Individual,2.0,0.0,715.0,719.0,Jul-2003
2400.0,2400.0, 36 months,15.59,83.9,D,D1,4 years,RENT,100000.0,Not Verified,vacation,NV,17.24,1.0,0.0,12.0,0.0,13206.0,48.7,13.0,Individual,0.0,0.0,720.0,724.0,Oct-2007
20000.0,20000.0, 60 months,16.29,489.45,D,D2,2 years,MORTGAGE,75000.0,Source Verified,debt_consolidation,PA,30.75,0.0,1.0,17.0,0.0,11370.0,41.8,38.0,Individual,1.0,0.0,710.0,714.0,Aug-2001
5000.0,5000.0, 36 months,6.49,153.23,A,A2,1 year,MORTGAGE,90000.0,Not Verified,home_improvement,MA,21.36,0.0,1.0,19.0,0.0,2911.0,3.3,48.0,Individual,7.0,0.0,820.0,824.0,Jul-1989
30000.0,30000.0, 60 months,14.31,702.88,C,C4,10+ years,MORTGAGE,120000.0,Source Verified,debt_consolidation,TN,28.43,0.0,0.0,16.0,0.0,64905.0,43.3,33.0,Individual,3.0,0.0,695.0,699.0,Apr-1992
4500.0,4500.0, 36 months,14.99,155.98,C,C5,3 years,RENT,31000.0,Verified,debt_consolidation,OR,11.27,0.0,0.0,6.0,0.0,712.0,10.8,35.0,Individual,0.0,0.0,735.0,739.0,Sep-2005
6400.0,6400.0, 36 months,10.99,209.5,B,B3,2 years,RENT,37500.0,Not Verified,debt_consolidation,MI,13.38,0.0,1.0,22.0,0.0,3436.0,26.0,47.0,Individual,0.0,0.0,675.0,679.0,Sep-2006
5000.0,5000.0, 36 months,15.61,174.83,D,D1,3 years,MORTGAGE,68000.0,Not Verified,debt_consolidation,OH,31.43,1.0,3.0,14.0,0.0,4997.0,63.3,48.0,Individual,2.0,0.0,660.0,664.0,Mar-2000
10725.0,10725.0, 60 months,25.8,319.85,G,G1,10+ years,OWN,36100.0,Source Verified,debt_consolidation,OH,25.13,0.0,0.0,6.0,0.0,7774.0,81.8,14.0,Individual,1.0,0.0,665.0,669.0,Aug-2002
24000.0,24000.0, 60 months,13.66,554.22,C,C3,,RENT,75000.0,Verified,other,AZ,15.1,1.0,0.0,14.0,1.0,3164.0,17.9,41.0,Individual,1.0,0.0,660.0,664.0,Oct-1987
12000.0,12000.0, 36 months,8.19,377.09,A,A5,7 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,IL,9.68,0.0,0.0,22.0,0.0,8933.0,47.3,42.0,Individual,1.0,0.0,705.0,709.0,Aug-2001
10000.0,10000.0, 36 months,12.99,336.9,C,C1,10+ years,MORTGAGE,54839.0,Not Verified,debt_consolidation,LA,39.18,0.0,0.0,12.0,0.0,7461.0,46.6,32.0,Individual,1.0,0.0,690.0,694.0,Sep-1998
6825.0,6825.0, 36 months,18.24,247.57,D,D5,3 years,RENT,22880.0,Verified,debt_consolidation,SC,27.12,1.0,2.0,23.0,0.0,9781.0,18.0,38.0,Individual,0.0,0.0,680.0,684.0,Mar-2003
8650.0,8650.0, 36 months,10.15,279.73,B,B2,1 year,OWN,50000.0,Not Verified,debt_consolidation,KY,25.95,1.0,1.0,10.0,0.0,5377.0,39.8,31.0,Individual,0.0,0.0,695.0,699.0,Apr-2004
35000.0,35000.0, 60 months,10.99,760.82,B,B3,5 years,MORTGAGE,160000.0,Verified,debt_consolidation,MD,13.57,0.0,0.0,10.0,0.0,18080.0,38.1,23.0,Individual,3.0,0.0,785.0,789.0,Mar-1997
7500.0,7500.0, 36 months,11.67,247.93,B,B4,9 years,RENT,35000.0,Not Verified,debt_consolidation,IL,23.01,0.0,0.0,9.0,0.0,4190.0,26.0,24.0,Individual,1.0,0.0,700.0,704.0,Aug-2003
9000.0,9000.0, 36 months,8.67,284.82,B,B1,6 years,RENT,42000.0,Source Verified,debt_consolidation,NY,22.63,0.0,1.0,14.0,0.0,11475.0,56.5,29.0,Individual,0.0,0.0,700.0,704.0,Mar-2001
3500.0,3500.0, 36 months,17.14,125.03,D,D4,4 years,RENT,65000.0,Verified,debt_consolidation,WY,28.47,0.0,1.0,11.0,0.0,2793.0,36.3,37.0,Individual,0.0,0.0,670.0,674.0,Feb-2006
28000.0,28000.0, 36 months,8.39,882.47,A,A5,3 years,MORTGAGE,84000.0,Source Verified,credit_card,FL,26.04,0.0,1.0,13.0,0.0,42328.0,52.1,54.0,Individual,7.0,0.0,735.0,739.0,Jul-1996
5000.0,5000.0, 36 months,16.99,178.24,D,D3,10+ years,RENT,20000.0,Verified,debt_consolidation,NY,9.3,0.0,1.0,8.0,1.0,4733.0,27.7,13.0,Individual,0.0,1.0,700.0,704.0,Jul-1994
16000.0,16000.0, 36 months,13.35,541.81,C,C2,10+ years,MORTGAGE,60000.0,Not Verified,debt_consolidation,IL,17.28,0.0,0.0,19.0,0.0,15630.0,31.6,28.0,Individual,1.0,0.0,705.0,709.0,May-1994
3000.0,3000.0, 36 months,7.69,93.59,A,A4,< 1 year,MORTGAGE,75000.0,Not Verified,car,PA,8.26,0.0,0.0,6.0,0.0,5530.0,75.8,19.0,Individual,1.0,0.0,670.0,674.0,Nov-2006
17000.0,17000.0, 60 months,9.17,354.3,B,B1,7 years,MORTGAGE,85000.0,Source Verified,credit_card,TX,17.38,0.0,0.0,12.0,0.0,12729.0,30.2,36.0,Individual,3.0,0.0,765.0,769.0,Jun-1996
25000.0,25000.0, 60 months,8.67,514.97,B,B1,10+ years,MORTGAGE,85000.0,Source Verified,debt_consolidation,IN,10.53,0.0,1.0,8.0,0.0,27018.0,65.9,20.0,Individual,3.0,0.0,715.0,719.0,Aug-1998
6000.0,6000.0, 36 months,12.99,202.14,C,C2,< 1 year,RENT,32000.0,Source Verified,debt_consolidation,CA,25.77,0.0,0.0,5.0,1.0,4459.0,92.9,10.0,Individual,0.0,1.0,665.0,669.0,Aug-2003
5000.0,5000.0, 36 months,12.39,167.01,C,C1,4 years,MORTGAGE,42000.0,Not Verified,debt_consolidation,VA,9.6,0.0,0.0,6.0,1.0,2568.0,61.1,36.0,Individual,4.0,0.0,665.0,669.0,Oct-1999
12000.0,12000.0, 36 months,10.99,392.81,B,B3,2 years,MORTGAGE,90000.0,Source Verified,debt_consolidation,CA,18.58,0.0,1.0,32.0,0.0,17560.0,51.8,75.0,Individual,2.0,0.0,720.0,724.0,Feb-1999
20000.0,20000.0, 36 months,6.99,617.46,A,A3,10+ years,MORTGAGE,132000.0,Source Verified,credit_card,MS,19.5,0.0,0.0,12.0,0.0,30621.0,84.4,32.0,Individual,3.0,0.0,705.0,709.0,Sep-2000
14400.0,14400.0, 60 months,11.67,317.93,B,B4,10+ years,MORTGAGE,122000.0,Verified,debt_consolidation,MN,32.18,0.0,0.0,20.0,0.0,63942.0,86.9,35.0,Individual,4.0,0.0,700.0,704.0,Aug-1998
7000.0,7000.0, 36 months,12.99,235.83,C,C1,1 year,OWN,32500.0,Not Verified,credit_card,NY,28.99,0.0,0.0,11.0,0.0,8420.0,71.4,20.0,Individual,0.0,0.0,665.0,669.0,Aug-2007
10400.0,10400.0, 36 months,16.99,370.74,D,D3,2 years,RENT,55000.0,Verified,debt_consolidation,CA,22.91,0.0,1.0,19.0,1.0,5878.0,24.9,27.0,Individual,0.0,1.0,665.0,669.0,May-2003
13100.0,13100.0, 36 months,14.99,454.06,C,C5,4 years,OWN,50000.0,Not Verified,debt_consolidation,NC,14.59,0.0,3.0,8.0,0.0,5184.0,66.0,8.0,Individual,0.0,0.0,675.0,679.0,Oct-2009
20000.0,20000.0, 36 months,6.03,608.72,A,A1,10+ years,MORTGAGE,159000.0,Source Verified,credit_card,VA,17.28,0.0,0.0,16.0,0.0,71987.0,88.4,36.0,Individual,5.0,0.0,715.0,719.0,Jan-1981
14000.0,14000.0, 36 months,13.35,474.08,C,C2,4 years,RENT,36000.0,Source Verified,credit_card,FL,33.3,0.0,0.0,10.0,0.0,17643.0,44.1,18.0,Individual,0.0,0.0,700.0,704.0,Aug-2006
6000.0,6000.0, 36 months,11.67,198.35,B,B4,10+ years,RENT,55000.0,Not Verified,credit_card,FL,22.41,0.0,0.0,9.0,0.0,28226.0,43.0,14.0,Individual,0.0,0.0,670.0,674.0,Aug-1995
24000.0,24000.0, 36 months,10.15,776.11,B,B2,10+ years,RENT,63000.0,Source Verified,debt_consolidation,NY,27.22,0.0,0.0,7.0,0.0,17040.0,87.4,16.0,Individual,0.0,0.0,690.0,694.0,Oct-1997
3000.0,3000.0, 36 months,16.49,106.2,D,D3,< 1 year,RENT,40000.0,Not Verified,major_purchase,AZ,15.18,0.0,0.0,5.0,2.0,1218.0,30.4,9.0,Individual,0.0,1.0,665.0,669.0,Oct-2002
6600.0,6600.0, 36 months,8.39,208.01,A,A5,1 year,OWN,49000.0,Not Verified,credit_card,FL,33.83,0.0,4.0,30.0,0.0,7252.0,27.5,40.0,Individual,0.0,0.0,720.0,724.0,Feb-2005
